Player,Pos,Spotrac_ID,Team,Trans_Date,Trans
Chris Wright, SF,http://www.spotrac.com/redirect/player/8647/,OKC,Oct 11 2017,Signed a contract with Oklahoma City (OKC)				
Yannis Morin, PF,http://www.spotrac.com/redirect/player/24525/,OKC,Oct 11 2017,Signed a contract with Oklahoma City (OKC)				
Rashawn Thomas, PF,http://www.spotrac.com/redirect/player/24502/,OKC,Oct 11 2017,Waived by Oklahoma City (OKC)				
Bryce Alford, G,http://www.spotrac.com/redirect/player/24501/,OKC,Oct 11 2017,Waived by Oklahoma City (OKC)				
Russell Westbrook, PG,http://www.spotrac.com/redirect/player/6141/,OKC,Sep 29 2017,Signed a 5 year $205 million contract extension (Designated Veteran Player Extension) with Oklahoma City (OKC)				
Markel Brown, SG,http://www.spotrac.com/redirect/player/15396/,OKC,Sep 25 2017,Signed a contract with Oklahoma City (OKC)				
Rashawn Thomas, PF,http://www.spotrac.com/redirect/player/24502/,OKC,Sep 25 2017,Signed a contract with Oklahoma City (OKC)				
Bryce Alford, G,http://www.spotrac.com/redirect/player/24501/,OKC,Sep 25 2017,Signed a contract with Oklahoma City (OKC)				
Doug McDermott, SF,http://www.spotrac.com/redirect/player/15363/,OKC,Sep 25 2017,Traded to New York (NYK) from Oklahoma City (OKC)  with  Enes KanterCarmelo Anthony
Isaiah Canaan, PG,http://www.spotrac.com/redirect/player/13347/,OKC,Sep 24 2017,Signed a contract with Oklahoma City (OKC)				
Terrance Ferguson, SG,http://www.spotrac.com/redirect/player/23616/,OKC,Jul 27 2017,Signed a 2 year $3.9 million contract with Oklahoma City (OKC)				
Nick Collison, PF,http://www.spotrac.com/redirect/player/2715/,OKC,Jul 21 2017,Signed a 1 year $2.3 million contract with Oklahoma City (OKC)				
Dakari Johnson, C,http://www.spotrac.com/redirect/player/17876/,OKC,Jul 20 2017,Signed a 2 year $2.19 million contract with Oklahoma City (OKC)				
Andre Roberson, SG,http://www.spotrac.com/redirect/player/13339/,OKC,Jul 14 2017,Signed a 3 year $30 million contract with Oklahoma City (OKC)				
Patrick Patterson, PF,http://www.spotrac.com/redirect/player/6896/,OKC,Jul 10 2017,Signed a 3 year $16.36 million  contract with Oklahoma City (OKC)				
Raymond Felton, PG,http://www.spotrac.com/redirect/player/2229/,OKC,Jul 10 2017,Signed a 1 year $2.3 million contract with Oklahoma City (OKC)				
Taj Gibson, PF,http://www.spotrac.com/redirect/player/6278/,OKC,Jul 10 2017,Signed a 2 year $28 million contract with Minnesota (MIN)				
Domantas Sabonis, PF,http://www.spotrac.com/redirect/player/20216/,OKC,Jul 6 2017,Traded to Indiana (IND) from Oklahoma City (OKC)  with  Victor OladipoPaul George
Jerami Grant, SF,http://www.spotrac.com/redirect/player/15391/,OKC,Jun 27 2017,Oklahoma City (OKC) exercised $1.52 million option for 2017-18				
Andre Roberson, SG,http://www.spotrac.com/redirect/player/13339/,OKC,Jun 23 2017,Oklahoma City (OKC) extended a $4.59 million Qualifying Offer; becomes a Restricted Free Agent				
Terrance Ferguson, SG,http://www.spotrac.com/redirect/player/23616/,OKC,Jun 22 2017,Drafted by Oklahoma City (OKC): Round 1 (#21overall)				
Russell Westbrook, PG,http://www.spotrac.com/redirect/player/6141/,OKC,Apr 21 2017,Fined $15000 for using inappropriate language during a postgame media interview after OKC-HOU game				
Norris Cole, PG,http://www.spotrac.com/redirect/player/8079/,OKC,Mar 1 2017,Signed a contract with Oklahoma City (OKC)				
Cameron Payne, PG,http://www.spotrac.com/redirect/player/17842/,OKC,Feb 23 2017,Traded to Chicago (CHI) from Oklahoma City (OKC)  with  Joffrey LauvergneAnthony MorrowTaj GibsonDoug McDermott
Russell Westbrook, PG,http://www.spotrac.com/redirect/player/6141/,OKC,Apr 24 2018,Fined $10000 for altercation with Rudy Gobert during OKC-UTH game				
Corey Brewer, SG,http://www.spotrac.com/redirect/player/2573/,OKC,Mar 2 2018,Signed a 1 year $539k contract with Oklahoma City (OKC)				
Buddy Hield, SG,http://www.spotrac.com/redirect/player/20211/,SAC,Oct 31 2017,Sacramento (SAC) exercised $3.83 million option for 2018-19				
Georgios Papagiannis, C,http://www.spotrac.com/redirect/player/20218/,SAC,Oct 31 2017,Sacramento (SAC) exercised $2.4 million option for 2018-19				
Skal Labissiere, PF,http://www.spotrac.com/redirect/player/20233/,SAC,Oct 31 2017,Sacramento (SAC) exercised $1.5 million option for 2018-19				
Willie Cauley-Stein, C,http://www.spotrac.com/redirect/player/17834/,SAC,Oct 31 2017,Sacramento (SAC) exercised $4.7 million option for 2018-19				
Malachi Richardson, SG,http://www.spotrac.com/redirect/player/20227/,SAC,Oct 31 2017,Sacramento (SAC) exercised $1.57 million option for 2018-19				
Reggie Hearn, G,http://www.spotrac.com/redirect/player/24522/,SAC,Oct 14 2017,Waived by Sacramento (SAC)				
Matt Jones, G,http://www.spotrac.com/redirect/player/24474/,SAC,Oct 14 2017,Waived by Sacramento (SAC)				
David Stockton, PG,http://www.spotrac.com/redirect/player/15854/,SAC,Oct 14 2017,Waived by Sacramento (SAC)				
Marcus Williams, PG,http://www.spotrac.com/redirect/player/6499/,SAC,Oct 10 2017,Waived by Sacramento (SAC)				
Reggie Hearn, G,http://www.spotrac.com/redirect/player/24522/,SAC,Oct 10 2017,Signed a contract with Sacramento (SAC)				
David Stockton, PG,http://www.spotrac.com/redirect/player/15854/,SAC,Oct 10 2017,Signed a contract with Sacramento (SAC)				
Marcus Williams, PG,http://www.spotrac.com/redirect/player/6499/,SAC,Sep 26 2017,Signed a contract with Sacramento (SAC)				
Matt Jones, G,http://www.spotrac.com/redirect/player/24474/,SAC,Sep 11 2017,Signed a contract with Sacramento (SAC)				
Arron Afflalo, SG,http://www.spotrac.com/redirect/player/2297/,SAC,Jul 27 2017,Agreed to a 1 year $2.3 million contract with Orlando (ORL)				
Anthony Tolliver, PF,http://www.spotrac.com/redirect/player/6483/,SAC,Jul 14 2017,Signed a 1 year $3.29 million contract with Detroit (DET)				
Frank Mason, PG,http://www.spotrac.com/redirect/player/23629/,SAC,Jul 13 2017,Signed a 3 year $4.18 million contract with Sacramento (SAC)				
Bogdan Bogdanovic, SG,http://www.spotrac.com/redirect/player/15379/,SAC,Jul 13 2017,Signed a 3 year $27 million contract with Sacramento (SAC)				
Zach Randolph, PF,http://www.spotrac.com/redirect/player/2626/,SAC,Jul 10 2017,Signed a 2 year $24 million contract with Sacramento (SAC)				
Tyreke Evans, SG,http://www.spotrac.com/redirect/player/6326/,SAC,Jul 10 2017,Signed a 1 year $3.29 million contract with Memphis (MEM)				
Vince Carter, SG,http://www.spotrac.com/redirect/player/2590/,SAC,Jul 10 2017,Signed a 1 year $8 million contract with Sacramento (SAC)				
George Hill, PG,http://www.spotrac.com/redirect/player/6154/,SAC,Jul 10 2017,Signed a 3 year $57 million contract with Sacramento (SAC)				
De'Aaron Fox, PG,http://www.spotrac.com/redirect/player/23600/,SAC,Jul 7 2017,Signed a 2 year $10.08 million contract with Sacramento (SAC)				
Darren Collison, PG,http://www.spotrac.com/redirect/player/6307/,SAC,Jul 7 2017,Signed a 2 year $20 million contract with Indiana (IND)				
Langston Galloway, PG,http://www.spotrac.com/redirect/player/15824/,SAC,Jul 6 2017,Signed a 3 year $21 million contract with Detroit (DET)				
Justin Jackson, SF,http://www.spotrac.com/redirect/player/23610/,SAC,Jul 6 2017,Signed a 2 year $5.17 million contract with Sacramento (SAC)				
Ben McLemore, SG,http://www.spotrac.com/redirect/player/13320/,SAC,Jul 6 2017,Signed a 2 year $10.66 million contract with Memphis (MEM)				
Rudy Gay, SF,http://www.spotrac.com/redirect/player/2534/,SAC,Jul 6 2017,Signed a 2 year $17.2 million contract with San Antonio (SAS)				
Harry Giles, PF,http://www.spotrac.com/redirect/player/23615/,SAC,Jul 3 2017,Signed a 2 year $4.07 million contract with Sacramento (SAC)				
Arron Afflalo, SG,http://www.spotrac.com/redirect/player/2297/,SAC,Jun 23 2017,Waived by Sacramento (SAC)				
Frank Mason, PG,http://www.spotrac.com/redirect/player/23629/,SAC,Jun 23 2017,Drafted by Sacramento (SAC): Round 2 (#34overall)				
Justin Jackson, SF,http://www.spotrac.com/redirect/player/23610/,SAC,Jun 22 2017,Traded to Sacramento (SAC) from Portland (POR)  with  Harry GilesZach Collins
Zach Collins, C,http://www.spotrac.com/redirect/player/23605/,SAC,Jun 22 2017,Drafted by Sacramento (SAC): Round 1 (#10overall)				
De'Aaron Fox, PG,http://www.spotrac.com/redirect/player/23600/,SAC,Jun 22 2017,Drafted by Sacramento (SAC): Round 1 (#5overall)				
Langston Galloway, PG,http://www.spotrac.com/redirect/player/15824/,SAC,Jun 20 2017,Declined $5.43 million Player Option with Sacramento (SAC) for 2017-18; becomes Restricted Free Agent				
Rudy Gay, SF,http://www.spotrac.com/redirect/player/2534/,SAC,Jun 12 2017,Declined $14.3 million Player Option with Sacramento (SAC) for 2017-18				
Anthony Tolliver, PF,http://www.spotrac.com/redirect/player/6483/,SAC,Jun 1 2017,Waived by Sacramento (SAC)				
Langston Galloway, PG,http://www.spotrac.com/redirect/player/15824/,SAC,Feb 20 2017,Traded to Sacramento (SAC) from New Orleans (NOP)  with  Buddy HieldTyreke EvansDeMarcus CousinsOmri Casspi
Matt Barnes, SF,http://www.spotrac.com/redirect/player/2313/,SAC,Feb 20 2017,Waived by Sacramento (SAC)				
DeMarcus Cousins, C,http://www.spotrac.com/redirect/player/6886/,SAC,Feb 7 2017,Fined $25000 for making an inappropriate statement and gesture while leaving court after ejection from SAC-GSW game				
Nigel Hayes, PF,http://www.spotrac.com/redirect/player/23669/,SAC,Mar 31 2018,Signed a contract with Sacramento (SAC)				
Joe Johnson, SG,http://www.spotrac.com/redirect/player/2200/,SAC,Feb 10 2018,Waived by Sacramento (SAC) - agree to buyout				
Bruno Caboclo, SF,http://www.spotrac.com/redirect/player/15372/,SAC,Feb 8 2018,Traded to Sacramento (SAC) from Toronto (TOR)  for  Malachi Richardson
Georgios Papagiannis, C,http://www.spotrac.com/redirect/player/20218/,SAC,Feb 8 2018,Waived by Sacramento (SAC)				
Iman Shumpert, SG,http://www.spotrac.com/redirect/player/8068/,SAC,Feb 8 2018,Traded to Sacramento (SAC) from Cleveland (CLE) as part of a 3-team trade: Utah (UTH) traded 2020 2nd round pick  Dimitrios AgravanisJoe JohnsonDerrick RoseJae CrowderArturas GudaitisGeorge HillRodney Hood
Caron Butler, SF,http://www.spotrac.com/redirect/player/2760/,SAC,Feb 6 2018,Retired from Professional Basketball				
Kris Dunn, PG,http://www.spotrac.com/redirect/player/20210/,CHI,Dec 26 2017,Fined $2000 for ejection from CHI-MIL game				
Kay Felder, PG,http://www.spotrac.com/redirect/player/20260/,CHI,Dec 19 2017,Waived by Chicago (CHI)				
Cameron Payne, PG,http://www.spotrac.com/redirect/player/17842/,CHI,Oct 27 2017,Chicago (CHI) exercised $3.26 million option for 2018-19				
Jerian Grant, PG,http://www.spotrac.com/redirect/player/17847/,CHI,Oct 27 2017,Chicago (CHI) exercised $2.64 million option for 2018-19				
Denzel Valentine, SG,http://www.spotrac.com/redirect/player/20219/,CHI,Oct 27 2017,Chicago (CHI) exercised $2.28 million option for 2018-19				
Kris Dunn, PG,http://www.spotrac.com/redirect/player/20210/,CHI,Oct 27 2017,Chicago (CHI) exercised $4.05 million option for 2018-19				
Bobby Portis, PF,http://www.spotrac.com/redirect/player/17850/,CHI,Oct 27 2017,Chicago (CHI) exercised $2.49 million option for 2018-19				
Bobby Portis, PF,http://www.spotrac.com/redirect/player/17850/,CHI,Oct 18 2017,Suspended 8 games (forfeit $83656) by Chicago (CHI) for punching and injuring Nikola Mirotic				
Kay Felder, PG,http://www.spotrac.com/redirect/player/20260/,CHI,Oct 16 2017,Claimed off waivers by Chicago (CHI)				
Diamond Stone, C,http://www.spotrac.com/redirect/player/20246/,CHI,Oct 16 2017,Waived by Chicago (CHI)				
Jarell Eddie, SF,http://www.spotrac.com/redirect/player/15875/,CHI,Oct 16 2017,Waived by Chicago (CHI)				
Jaylen Johnson, PF,http://www.spotrac.com/redirect/player/24499/,CHI,Oct 13 2017,Waived by Chicago (CHI)				
Bronson Koenig, PG,http://www.spotrac.com/redirect/player/24092/,CHI,Oct 13 2017,Waived by Chicago (CHI)				
Bronson Koenig, PG,http://www.spotrac.com/redirect/player/24092/,CHI,Sep 27 2017,Signed a contract with Chicago (CHI)				
Nikola Mirotic, PF,http://www.spotrac.com/redirect/player/8074/,CHI,Sep 25 2017,Signed a 1 year $12.5 million contract with Chicago (CHI) - includes 2nd Year Club Option				
Dwyane Wade, SG,http://www.spotrac.com/redirect/player/2556/,CHI,Sep 24 2017,Waived by Chicago (CHI) - agreed to buyout				
Jarell Eddie, SF,http://www.spotrac.com/redirect/player/15875/,CHI,Sep 22 2017,Signed a contract with Chicago (CHI)				
Jaylen Johnson, PF,http://www.spotrac.com/redirect/player/24499/,CHI,Sep 22 2017,Signed a contract with Chicago (CHI)				
Anthony Morrow, SG,http://www.spotrac.com/redirect/player/6109/,CHI,Sep 18 2017,Signed a contract with Portland (POR)				
Diamond Stone, C,http://www.spotrac.com/redirect/player/20246/,CHI,Sep 13 2017,Signed a 2 year $2.86 million a contract with Chicago (CHI)				
Quincy Pondexter, SG,http://www.spotrac.com/redirect/player/6908/,CHI,Sep 1 2017,Traded to Chicago (CHI) from New Orleans (NOP)  with 2018 2nd round pick and cash for  Ater Majok
Ryan Arcidiacono, PG,http://www.spotrac.com/redirect/player/20275/,CHI,Aug 1 2017,Signed a 1 year two-way contract with Chicago (CHI)				
Rajon Rondo, PG,http://www.spotrac.com/redirect/player/2222/,CHI,Jul 19 2017,Signed a 1 year $3.3 million contract with New Orleans (NOP)				
Joffrey Lauvergne, PF,http://www.spotrac.com/redirect/player/13368/,CHI,Jul 18 2017,Signed a 2 year $3.18 million contract with San Antonio (SAS)				
Antonio Blakeney, SG,http://www.spotrac.com/redirect/player/24223/,CHI,Jul 14 2017,Signed a 2 year two-way contract with Chicago (CHI)				
David Nwaba, SG,http://www.spotrac.com/redirect/player/21577/,CHI,Jul 14 2017,Claimed off waivers by Chicago (CHI)				
Justin Holiday, SG,http://www.spotrac.com/redirect/player/11441/,CHI,Jul 10 2017,Signed a 2 year $9 million contract with Chicago (CHI)				
Michael Carter-Williams, PG,http://www.spotrac.com/redirect/player/13324/,CHI,Jul 7 2017,Signed a 1 year $2.7 million contract with Charlotte (CHA)				
Cristiano Felicio, PF,http://www.spotrac.com/redirect/player/17990/,CHI,Jul 6 2017,Signed a 4 year $32 million contract with Chicago (CHI)				
Laui Markkanen, PF,http://www.spotrac.com/redirect/player/23602/,CHI,Jul 5 2017,Signed a 2 year $8.36 million contract with Chicago (CHI)				
Isaiah Canaan, PG,http://www.spotrac.com/redirect/player/13347/,CHI,Jun 30 2017,Waived by Chicago (CHI)				
Rajon Rondo, PG,http://www.spotrac.com/redirect/player/2222/,CHI,Jun 30 2017,Waived by Chicago (CHI)				
Cristiano Felicio, PF,http://www.spotrac.com/redirect/player/17990/,CHI,Jun 28 2017,Chicago (CHI) extended $1.21 million Qualifying Offer; becomes Restricted Free Agent				
Nikola Mirotic, PF,http://www.spotrac.com/redirect/player/8074/,CHI,Jun 28 2017,Chicago (CHI) extended $7.23 million Qualifying Offer; becomes Restricted Free Agent				
Joffrey Lauvergne, PF,http://www.spotrac.com/redirect/player/13368/,CHI,Jun 28 2017,Chicago (CHI) extended $2.14 million Qualifying Offer; becomes Restricted Free Agent				
Michael Carter-Williams, PG,http://www.spotrac.com/redirect/player/13324/,CHI,Jun 26 2017,Chicago (CHI) declined to extend $4.35 million Qualifying Offer; becomes Unrestricted Free Agent				
Zach LaVine, SG,http://www.spotrac.com/redirect/player/15365/,CHI,Jun 22 2017,Traded to Chicago (CHI) from Minnesota (MIN)  with  Kris DunnLaui MarkkanenJimmy ButlerJustin Patton
Jordan Bell, PF,http://www.spotrac.com/redirect/player/23633/,CHI,Jun 22 2017,Traded to Golden State (GSW) from Chicago (CHI)  for $3.5 million				
Jordan Bell, PF,http://www.spotrac.com/redirect/player/23633/,CHI,Jun 22 2017,Drafted by Chicago (CHI): Round 2 (#38overall)				
Justin Patton, C,http://www.spotrac.com/redirect/player/23611/,CHI,Jun 22 2017,Drafted by Chicago (CHI): Round 1 (#16overall)				
Dwyane Wade, SG,http://www.spotrac.com/redirect/player/2556/,CHI,Jun 20 2017,Exercised $23.8 million Player Option with Chicago (CHI) for 2017-18				
Rajon Rondo, PG,http://www.spotrac.com/redirect/player/2222/,CHI,Apr 23 2017,Fined $25000 for attempting to trip Jae Crowder during BOS-CHI game (playoff)				
Robin Lopez, C,http://www.spotrac.com/redirect/player/6147/,CHI,Mar 22 2017,Suspended 1 game (forfeit $120175) for fighting during CHI-TOR game				
Robin Lopez, C,http://www.spotrac.com/redirect/player/6147/,CHI,Mar 21 2017,Fined $4000 for ejection from CHI-TOR game				
Cameron Payne, PG,http://www.spotrac.com/redirect/player/17842/,CHI,Feb 23 2017,Traded to Chicago (CHI) from Oklahoma City (OKC)  with  Joffrey LauvergneAnthony MorrowTaj GibsonDoug McDermott
Robin Lopez, C,http://www.spotrac.com/redirect/player/6147/,CHI,Mar 30 2018,Fined $25000 for verbal abuse towards official during CHI-MIA game				
Sean Kilpatrick, SG,http://www.spotrac.com/redirect/player/15922/,CHI,Mar 26 2018,Signed a 3 year $6.2 million contract with Chicago (CHI)				
C.J. Fair, SF,http://www.spotrac.com/redirect/player/15773/,CHI,Mar 26 2018,Waived by Chicago (CHI)				
C.J. Fair, SF,http://www.spotrac.com/redirect/player/15773/,CHI,Mar 25 2018,Signed a 10-day contract with Chicago (CHI)				
Jaylen Johnson, PF,http://www.spotrac.com/redirect/player/24499/,CHI,Mar 25 2018,10-day contract terminated by Chicago (CHI)				
Jaylen Johnson, PF,http://www.spotrac.com/redirect/player/24499/,CHI,Mar 24 2018,Signed a 10-day contract with Chicago (CHI)				
Jarell Eddie, SF,http://www.spotrac.com/redirect/player/15875/,CHI,Mar 1 2018,Signed a 10-day contract with Chicago (CHI)				
Bobby Portis, PF,http://www.spotrac.com/redirect/player/17850/,CHI,Feb 10 2018,Fined $2000 for ejection from WAS-CHI game				
Tony Allen, SG,http://www.spotrac.com/redirect/player/2210/,CHI,Feb 9 2018,Waived by Chicago (CHI)				
Willie Reed, C,http://www.spotrac.com/redirect/player/11665/,CHI,Feb 8 2018,Waived by Chicago (CHI)				
Willie Reed, C,http://www.spotrac.com/redirect/player/11665/,CHI,Feb 8 2018,Traded to Chicago (CHI) from Detroit (DET)  with 2022 2nd round pick for  Jameer Nelson
Noah Vonleh, PF,http://www.spotrac.com/redirect/player/15361/,CHI,Feb 8 2018,Traded to Chicago (CHI) from Portland (POR)  for rights to Milocan Rakovic				
Quincy Pondexter, SG,http://www.spotrac.com/redirect/player/6908/,CHI,Feb 1 2018,Waived by Chicago (CHI)				
Omer Asik, C,http://www.spotrac.com/redirect/player/7110/,CHI,Feb 1 2018,Traded to Chicago (CHI) from New Orleans (NOP)  with 2018 1st round pick  Tony AllenJameer NelsonNikola Mirotic
Eric Griffin, PF,http://www.spotrac.com/redirect/player/13482/,UTA,Dec 21 2017,Waived by Utah (UTH)				
Joe Ingles, SF,http://www.spotrac.com/redirect/player/15852/,UTA,Oct 24 2017,Fined $15000 for making contact with the groin area of Steven Adams (OKC)				
Joel Bolomboy, PF,http://www.spotrac.com/redirect/player/20258/,UTA,Oct 16 2017,Waived by Utah (UTH)				
Kendall Pollard, F,http://www.spotrac.com/redirect/player/24530/,UTA,Oct 14 2017,Waived by Utah (UTH)				
Naz Mitrou-Long, PG,http://www.spotrac.com/redirect/player/24478/,UTA,Oct 14 2017,Waived by Utah (UTH)				
Kendall Pollard, F,http://www.spotrac.com/redirect/player/24530/,UTA,Oct 13 2017,Signed a contract with Utah (UTH)				
